-8.93836840987206E-06,-1.18091702461243E-06,-0.000250726938247681,0.00, 0.00, 0.00
0.000165126286447048,-0.000222887843847275,-0.000390022993087769,0.01, 0.01, 359.93
0.000617470592260361,-0.000595312565565109,-3.19033861160278E-05,0.05, 0.01, 359.74
0.00137336272746325,-0.00123124942183495,0.000529259443283081,0.14, 0.03, 359.43
0.00233882199972868,-0.00212635658681393,0.00129090249538422,0.28, 0.04, 359.03
0.00349158607423306,-0.00334808975458145,0.00195683538913727,0.46, 0.02, 358.55
0.00471210852265358,-0.00477678701281548,0.00258475542068481,0.62, 0.00, 357.99
0.00578748434782028,-0.00640123710036278,0.00332953035831451,0.77, 359.97, 357.41
0.00675100088119507,-0.00805099681019783,0.00391390919685364,0.92, 359.95, 356.85
0.00750220753252506,-0.00998825207352638,0.00419403612613678,1.07, 359.90, 356.23
0.0075539518147707,-0.0120147168636322,0.00526094436645508,1.21, 359.84, 355.53
0.00742172542959452,-0.0140366181731224,0.00634196400642395,1.34, 359.78, 354.86
0.00684431940317154,-0.0159945376217365,0.00757426023483276,1.48, 359.69, 354.18
0.00536573864519596,-0.0176635049283504,0.00884406268596649,1.58, 359.57, 353.42
0.00369816925376654,-0.0192751660943031,0.0101356357336044,1.67, 359.44, 352.69
0.00165524426847696,-0.0206812359392643,0.0111080706119537,1.74, 359.30, 351.96
-0.000973880290985107,-0.0218249224126339,0.0120712518692017,1.78, 359.15, 351.23
-0.00375465862452984,-0.0228963121771812,0.0131071358919144,1.81, 359.00, 350.54
-0.00774669926613569,-0.0234322138130665,0.0136584341526031,1.81, 358.84, 349.86
-0.0122506897896528,-0.0236484333872795,0.0141013264656067,1.80, 358.65, 349.20
-0.0168211106210947,-0.0237972289323807,0.0145967304706573,1.78, 358.47, 348.56
-0.0217779241502285,-0.0235956571996212,0.0147578120231628,1.74, 358.27, 347.92
-0.0271081030368805,-0.0231276415288448,0.0147392600774765,1.68, 358.07, 347.28
-0.0333097502589226,-0.02207300812006,0.0145045816898346,1.63, 357.81, 346.64
-0.0394783727824688,-0.020977795124054,0.0143038183450699,1.57, 357.56, 346.02
-0.0458805225789547,-0.0196806155145168,0.0139845162630081,1.52, 357.29, 345.40
-0.0525816045701504,-0.0181090645492077,0.0136946141719818,1.46, 357.02, 344.77
-0.0594480484724045,-0.0162800848484039,0.013346791267395,1.40, 356.72, 344.14
-0.0665289908647537,-0.0141785368323326,0.0129573494195938,1.35, 356.41, 343.53
-0.0737518295645714,-0.011884693056345,0.0125375837087631,1.29, 356.09, 342.94
-0.0808999091386795,-0.00957205519080162,0.0121523290872574,1.24, 355.78, 342.37
-0.0886009335517883,-0.00663813948631287,0.0118503570556641,1.15, 355.47, 341.74
-0.0962264239788055,-0.00370371341705322,0.0116171091794968,1.07, 355.16, 341.14
-0.103883884847164,-0.000542899593710899,0.0116453468799591,0.98, 354.88, 340.55
-0.111610308289528,0.00281581655144691,0.011628270149231,0.89, 354.61, 339.96
-0.119385950267315,0.00641630217432976,0.0118591785430908,0.80, 354.35, 339.35
-0.126929342746735,0.0100976396352053,0.0120240896940231,0.71, 354.10, 338.71
-0.13426448404789,0.0138777540996671,0.0121323466300964,0.59, 353.85, 338.01
-0.141616761684418,0.0179149694740772,0.0124155879020691,0.44, 353.60, 337.27
-0.148830950260162,0.0221510268747807,0.0128842294216156,0.28, 353.39, 336.48
-0.155701190233231,0.0264807473868132,0.0132362991571426,0.11, 353.24, 335.66
-0.162542879581451,0.0307858716696501,0.0137664526700974,359.94, 353.09, 334.86
-0.169114336371422,0.0351353250443935,0.0141610354185104,359.78, 352.96, 334.05
-0.175487637519836,0.0395695753395557,0.0146235823631287,359.62, 352.82, 333.21
-0.181376472115517,0.0442319288849831,0.0148546546697617,359.40, 352.71, 332.24
